Date,AAPL,XLU,FTSE,XLV,XLF,XLP,XLK,QQQ,XLE,DXY,HSI
2000-02-04,0.04537235532278183,-0.005160884462323656,-0.022026122889407085,0.0034688619067670956,-0.010273513474082452,-0.0006869333126213739,0.011682277638214833,0.0067997021826584625,-0.028835057118532736,0.004720595851285481,642.6154757397319
2000-02-07,0.056133510905541195,-0.0028811973328929374,-0.010735634978779274,-0.016296128826902123,-0.010380652131744883,-0.0013757535740046567,0.011547285191225942,0.013831352009719744,0.011282430839440138,0.0033560118040902864,0.0
2000-02-08,0.007123883983521706,0.0023117623339399263,0.02732646428311214,0.011043715723293435,0.011189195354867953,0.012396952226839453,0.009132190600430468,0.04187797989887998,-0.008807849712780702,-0.004013743992690277,0.01632007516940215
2000-02-09,-0.0195870584255875,0.0,0.004709042377419648,-0.017874673977322786,-0.02351359594121938,-0.00884352399902022,-0.012443378976717767,-0.035322534513276826,-0.03317561006253089,-0.005181355874135929,-0.9983535342330698
2000-02-10,0.007770068754428872,-0.014417488609156703,-0.005637029832907037,-0.00859449185758654,-0.02762020596556225,-0.03363059088992704,0.023768751120438303,0.032827680774814016,0.020833501127475174,0.004340248330609864,629.4341186989056
2000-02-11,-0.041850723181259486,-0.017554071963567064,-0.013774324451463094,0.0005098429351999556,0.0021848800569683746,-0.019176564645321914,-0.026573360820857372,-0.023226854429001853,-0.012004151731120016,0.0005762526608181773,0.03176581977756543
2000-02-14,0.06494226233334066,0.0011910329298105982,-0.02013461498131719,-0.01834885241598916,0.008721164355979916,0.005069019242028627,0.0005745712070750475,-0.0012518255975334514,0.015795331680558578,0.005086848707916536,-0.9985788507878076
2000-02-15,0.027523411723002766,-0.002379232115823471,-0.010447203856493337,-0.007787605494950722,0.0014401828557839558,0.02233485088605236,0.0028718523673882945,0.007205437785201996,0.041866299200769674,-0.000286466567486654,674.6355750316179
2000-02-16,-0.04096675806832406,-0.004174619454503703,0.023679428229927746,-0.028257619425030578,-0.02086293087805402,-0.01409515273754347,-0.0051540158530736235,-0.0046653887154644025,0.004592374892404827,-0.003916359275460302,0.021284571643650718
2000-02-17,0.006572089136184012,-0.005987924536195899,0.010069281863402058,-0.0005383963037968176,-0.012490976154488242,-0.015010343074179255,0.022451779459160992,0.02124990369107338,-0.0011432556155573925,-9.591615216297811e-05,-0.00364957522849807
2000-02-18,-0.03155569466117103,-0.036747017231435586,-0.0071344283704996014,-0.027478752306387078,-0.035714272965976734,-0.011611734765617943,-0.03378353131447065,-0.03610789896565192,-0.029175801337079532,0.0034525810102774557,-0.02249546660863677
2000-02-22,0.02303285378801978,-0.0037520399013062367,-0.02437953036293594,-0.007202221349210114,0.009260065585421806,0.016153195092623696,-0.002330990544571976,0.0031748605356205495,-0.008839052811060788,-0.012902594949432467,-0.020723832451443047
2000-02-23,0.02141673367572494,-0.020715548940899775,0.02151394053598832,0.015625078036548112,-0.0038229139550022273,-0.021676316208411817,0.030373302413604586,0.0556960419143302,-0.026159652870011763,0.0024206042114141013,0.00748065898382877
2000-02-24,-0.009005722394538673,-0.03333395539299078,-0.00934227981826763,-0.007692203668210995,-0.020721779250514882,-0.020679384863764416,0.012472145059929218,0.021582980957873144,-0.010989068789354794,0.004636369772947457,-0.9985082555446405
2000-02-25,-0.04190902538146202,-0.005304823983816598,0.018285737939452762,-0.03100790116811647,-0.006269385631226254,-0.024886925853204844,-0.009519013871691517,-0.022887469233672575,-0.019752615704509036,0.012018074938242584,703.093319080138
2000-02-28,0.026047992295741285,0.028666753541778167,-0.01587607330489671,0.017714124307787626,0.03233420993216152,0.01933500238927688,-0.011870742339674334,-0.0006010249191353845,0.030227008790326915,9.495066153419884e-05,-0.012592268436428133
2000-02-29,0.012141477425016145,0.007129272613120907,0.021804708156376584,0.011229841875747493,0.006875479423588571,-0.003793522265587379,0.022883459477029078,0.02644288508572923,0.023226626576493103,0.006174613342896151,0.010892348022018883
2000-03-01,0.1368583772441887,0.043757530893669516,0.021227064566079035,0.008328491372390223,0.01365678701647477,-0.00913910684574315,0.010067063431225876,0.008196101051753057,0.025089782163894903,-0.009724308885032396,-0.998617307580288
2000-03-02,-0.06378856753137407,0.025894247996139486,0.010557934349879616,-0.004404699736428652,-0.005987468652554728,0.0023057083195920924,0.00996672775075691,-0.02315621481983865,0.018647699055893696,0.007245706365267335,712.4288519183195
2000-03-03,0.049180084407283164,0.009014563114480234,0.008613034856832735,0.01382726203514495,0.009035933756655679,-0.005368660902788425,0.027686465134798777,0.056402166886213356,-0.016018210910951347,0.003312810876158423,0.020570498643740054
2000-03-06,-0.01806577717230551,-0.027993030661522367,0.012377619219653191,-0.019639987091088495,-0.00970148452198305,-0.023901182436345425,-0.0016002902106453387,0.007878333394944592,-0.005814055790532402,0.001509468510465739,0.02739925392275855
2000-03-07,-0.022377501234360775,-0.01164198712860176,-0.015423704695627483,-0.01836422947155314,-0.030142995051891996,-0.05371203180388984,-0.02751795688972758,-0.015075314649589333,0.06900603576813213,-0.0006594510343234106,0.006002635577034621
2000-03-08,-0.007120880383508221,0.006819105734728437,-0.008551736594371029,-0.005101422046397408,-0.011655135908867464,0.03088428576255775,0.017582061139971517,0.009070498580394437,-0.01641112231251829,-0.001508116111204938,0.004813774005598459
2000-03-09,0.002049138038278109,0.00800565653502927,0.018857608351108057,0.023361503559247376,0.005503009150215288,0.026720876207369626,0.030237520842048893,0.033707557316818404,0.0011120590896425142,-0.005286486896822651,-0.01751397572242852
2000-03-10,0.028630037126389674,0.0,0.005603113410552751,-0.00835225118162064,0.003127433710473859,-0.01182957766045778,0.002096762851810041,-0.004347035528712184,-0.013333260513890055,0.0032266900353823402,0.011050654341724808
2000-03-13,-0.03528855099644146,0.00305393417807287,-0.01549778341861241,-0.007299179783288867,0.010132307336217394,-0.015961673205570626,-0.014644696582422512,-0.026201210926073193,-0.01463946013165851,-0.0019865583794476116,-0.04122954681047497
2000-03-14,-0.05821756303384884,-0.006699347550246593,0.0031236288820828406,0.0028280789662027406,-0.0038577591292786595,-0.005677464056934589,-0.022823542254968632,-0.036995825831165674,0.01257151974983084,-0.0018957056705422026,-0.009797212775218167
2000-03-15,0.017505252035577845,0.00551870122167375,-0.006181513627443125,0.005075914475660914,0.06119303025649492,0.06362196393824981,-0.017381945012363453,-0.04190910260872016,-0.0045143763519533975,0.0007596790060948599,-0.01075065616797899
2000-03-16,0.04569879867700699,0.03902412634303509,0.017108702448813462,0.051627903652458285,0.0861319357720618,0.04294443660710767,0.034825921023892814,0.05710806705522842,0.0430835641395948,-0.001897864428305307,-0.023179948699444397
2000-03-17,0.028277989252676328,0.00804552936699987,0.0001067810430139815,0.0010671162778352894,0.00029572923936815876,-0.0041660307226645266,0.023504328158998167,0.018965681800947154,-0.030458178646816436,0.0001901183020385222,0.04425698392322275
2000-03-20,-0.01599986295889333,-0.0041053014213073835,0.010140286672766008,0.019189911193208342,-0.018880061445794016,-0.008888517683161679,-0.004175595922472963,-0.028201066212098502,-0.015748221633437254,-0.00047524167123214056,0.008868465726160402
2000-03-21,0.09705272411644117,-0.006478279004743848,-0.0009963163493471594,0.006276257405138264,0.0364256481674865,0.018683980226553043,0.02620524072813213,0.03772482529782972,0.031999889283317096,0.006276709682713877,-0.0020017987176883523
2000-03-22,0.06854973104201045,-0.02311832118695334,-0.0012541447906397885,0.025467646956738976,0.008620627490838029,-0.008070399722205357,0.017364824204563645,0.020134146530571995,-0.007752155821654116,0.0021737393652827564,0.02017441860465108
2000-03-23,-0.019938619770596078,0.016990176959022163,-0.002269426255503526,0.004054633570342192,0.03484561591045199,-0.008136060986530969,0.019076859737921392,0.017544179666693305,-0.0011156817825646037,-0.0076386038438363,0.009323508826295068
2000-03-24,-0.018575996426403618,-0.009545960151108868,0.021820868621721612,0.008581215418924426,0.011436391591376882,-0.017897601159749588,0.008620465843455216,0.01346961658136503,0.0022343478490296498,-0.004371440646132818,0.004178288800613439
2000-03-27,0.006309273863431608,0.01385513245527159,-0.007612941261037287,-0.007006827737562338,-0.03266396195894883,-0.012907946771146261,0.00805835129985577,0.0015946630491943115,0.0033446636460681134,0.006490410680191516,0.028580951633122798
2000-03-28,-0.003134408649286602,-0.004753453731049961,-0.005547926871137476,0.0010083855447273748,0.0077924087352450044,0.011538248263992523,-0.02422476712613697,-0.025477231590743665,-0.004444726323104775,0.000758670776386472,0.0004809968860657321
2000-03-29,-0.022911769375233426,0.01791046541775798,-0.007714213653239654,-0.015106039443239294,-0.007732156610530727,0.024335333448830987,-0.029295151900521677,-0.041394310878546836,0.052455596497812174,0.006822716090510994,-0.9988285240469862
2000-03-30,-0.07494200952335128,-0.002346140175701561,-0.023276900939757206,-0.014314999322900923,0.0019478887952049107,0.013362978045360352,-0.027110136197101675,-0.025000133299574734,0.0,-0.007341164981617632,813.7014358046871
2000-03-31,0.08001982479036895,0.005879062838197502,0.014739650766642187,0.0181537744082112,0.006481062489675615,-0.005128190126259202,0.01892786692742754,0.02097918090289741,-0.00530206735914851,-0.0002844294960622218,-0.0034750401589765945
2000-04-03,-0.018408504908299372,0.006428898177988307,-0.011941545415112165,-0.0005095864861730526,0.04829381178548142,0.04565534079374123,-0.04231178617189235,-0.059931568828432646,0.01705747570532057,0.0009483921832862396,-0.02950619649987074
2000-04-04,-0.04500672369135117,0.013937152202482483,-0.005431685849153101,-0.011212934165439004,-0.0399260700374825,0.028168900475943337,-0.009698143109727275,-0.009714504401600155,-0.012578952379029062,-0.0035058057928023523,0.0
2000-04-05,0.024055465943273457,0.013173249482189231,-0.007421844610627004,-0.006701034769225567,-0.007677737916372385,-0.013698396466456875,0.006529153413948885,-0.017780685238108274,-0.029723432238479397,0.0011410359291748051,-0.9987160286254873
2000-04-06,-0.03978916279842615,0.006217803107205766,0.01125519965623667,0.019200690236652607,0.010960880063171308,-0.018056053299695285,0.012972731658869474,0.023720514774498103,0.026258057833322246,0.002184402370017935,759.322728656932
2000-04-07,0.05242102274243776,-0.0028088376263952775,0.01841543347477459,0.002545671622119272,-0.02040885848881613,-0.012729430051674706,0.034151463397130266,0.04024346439809179,-0.015458271340593521,0.004264637907058555,0.027305069154768935
2000-04-10,-0.05123336856891991,-0.0022534615535489966,-0.005555640198868006,-0.006602167115683177,0.0286463724488204,0.025071408817342267,-0.03611978308629604,-0.0609610691340291,-0.01461834415632779,-0.0027366321806806537,-0.9987043802112455
2000-04-11,-0.044500146327775214,0.02597364857945461,-0.023601755492715704,0.008691422430583406,0.012658198169962498,0.0174698751828668,-0.024624890994442095,-0.02372095855173828,0.01758231920683695,0.002460277587808868,0.0009110956592219832
2000-04-12,-0.08529585655236116,0.008806023771924743,-0.0044520299967806265,-0.018246723405948018,0.004375479063984278,0.011675951865161682,-0.06476436414458897,-0.058822860941418864,0.008639142467505412,0.0001887544138718944,753.5334605130639
2000-04-13,0.041762239174015114,0.00109145399554067,0.0009762857440291928,-0.0252969142879077,-0.02613649816150776,-0.006788645896996348,-0.019072796100291556,-0.043478941226574364,-0.0021418760698624917,0.0016987571416671177,-0.9987030300531077
2000-04-14,-0.017023287175417234,-0.03651203399818015,-0.02814219008081642,-0.06038127326893694,-0.08114981621415751,-0.049213556635464784,-0.05234791586358445,-0.08664710931582931,-0.02145912481001888,-0.003674386582731337,-0.08418602167173872
2000-04-17,0.10726282402726972,-0.015272092570570828,-0.029701687751807926,0.008456221493239102,0.008344970775857607,0.02875594329130471,0.05429275535971834,0.11508570368413795,-0.024122296778855357,0.0035933546422501905,-0.09294057257848831
2000-04-18,0.024217776046815187,0.002871915917105561,0.013245237555511657,0.027389073540237785,0.03999979891440142,0.006289616225537031,0.05688657380680784,0.02649918441242649,0.005056237452795376,0.0047112033632310535,854.4478881614526
2000-04-19,-0.04532031642173384,0.009164270339866887,0.01825813341187854,0.02611494873704201,-0.013262174671118121,0.011805457192556768,-0.03286119985962077,-0.030570905667270165,0.02180005358540371,0.004689112002991935,0.009745874379249786
2000-04-20,-0.018575730904479504,0.003405364145533829,0.009102862432327274,0.004242403612577217,0.01881677016563499,-0.0006869682802403965,-0.00878744150977484,-0.02172370789862066,0.0016412565883929808,0.0029870223376118332,-0.9988811968464553
2000-04-25,0.0793898200723242,0.05769183921145693,0.006697398477762961,0.010559659308022162,0.05540913507218659,0.02266525709481937,0.025413248883023654,0.03689121429684539,0.012560745824984343,0.01154030273040707,890.0776243365306
2000-04-26,-0.05455412136658211,-0.002138539098612724,-0.004217730383574758,0.010449228146247158,-0.01999978938549185,-0.011416825713976841,-0.019019759816400028,-0.03419738019817076,0.012945096426450364,-0.0012880613350240155,-0.00992195119473338
2000-04-27,0.04482193669104384,-0.022508683066790103,-0.012339198483577118,-0.006204862722874238,-0.02040885848881613,0.0,0.03113991275484773,0.04434981405939609,0.013844663645333544,0.009396560243117413,-0.002265652646872063
2000-04-28,-0.02120274355029983,-0.0005483820203119327,0.023967132577691785,0.009365270814496451,0.020834057826750074,-0.028533095412383247,0.00284866766602887,0.03835579404311962,-0.029411434796731695,0.005202151103511854,-0.9990270389890177
2000-05-02,-0.04987430852619479,-0.03620393854540094,0.007269968819729744,-0.017010489640774562,-0.031887560105066215,0.015384924019287816,-0.004545249959989617,-0.04881283405206471,0.030844420626553237,0.0010895473692305035,1069.0644766455562
2000-05-03,-0.02385958608437011,0.003415134923126395,-0.02959175644806067,-0.027792170636071867,-0.017787343179154314,0.0,-0.04337886833436255,-0.01109545835199821,-0.025722347739373652,0.009069471981004051,-0.015191733847604305
2000-05-04,-0.03802321672889297,-0.0017017557361178604,0.0023930108388525717,-0.003236440633831217,-0.015425454070990274,0.0,-0.007160059210173153,0.002103678086400773,0.025862049534921328,0.004853504450468282,-0.9990505536856458
2000-05-05,0.02202187661076782,0.0022726670351240763,0.006322941224236267,-0.001081664455652831,0.0068120950116512535,0.023416440597683108,0.027343781684665336,0.023792961711504468,0.01050446381025516,-0.004382875490058669,1031.359678752968
2000-05-08,-0.026519687672989622,0.00680285322310592,-0.0036064628942084065,0.0021666037949410466,0.019621291330556234,0.02086103303768283,-0.03539030975003865,-0.038961163917198394,0.012474114538703285,0.0012577431741900291,-0.024075528783222055
2000-05-09,-0.042565484333253134,-0.0033782885956609165,-0.014880234690458294,-0.007027402179596187,-0.002654241247240452,0.0046141493699853875,-0.01849579127326817,-0.02133693700289807,0.0005134783256877107,-0.006280816217225094,-0.008328273899402716
2000-05-10,-0.05809082083083106,0.019208838295278197,-0.003772103940647864,-0.0016328681326878147,-0.026613208939275212,-0.0065616721890264795,-0.04850205355219395,-0.07267441319769152,0.003078498028252108,0.00045149482399819973,-0.019219186195514992
2000-05-11,0.035242430960310545,0.014966573264790561,0.023800498694037664,-0.0010902027587561536,0.030074903626026828,-0.0013207525561861333,0.028246582749032134,0.06112837242358515,0.031201576251267626,0.006498136926695652,0.0
2000-05-12,0.04680850933976122,-0.015838223712852595,0.006019964815981327,0.017466885014081335,0.011280267592049809,-0.013227285976337155,0.01294637289787337,0.0,0.0034724561978509705,-0.014526498977331381,0.04271056747208535
2000-05-15,-0.06155632443185244,0.019422808480483278,-0.0056974305223999044,0.01663102532566585,0.04461996547742486,0.0247987388387505,0.018703142594770572,0.04357451577395621,0.02076089845407192,0.006005423326217452,-0.998765873309349
2000-05-16,0.04641025521551678,-0.0043548116826346295,0.01131611710246494,0.013192541921898782,-0.005653689824318908,-0.004577867177111616,0.02998755464020353,0.02830854717453901,-0.019370305149051692,0.006783647038365093,811.8847246529979
2000-05-17,-0.04080393434067686,-0.015308807492197318,-0.019340293257778973,-0.011458395055564341,-0.017056224031637313,0.0032848346646336957,-0.014260559968142683,-0.020646950369170525,0.0049381226066136374,0.0070973042211368575,-0.9987988364795503
2000-05-18,-0.00616483066967477,0.008328637633168379,0.005939092270669244,-0.0010535321847372492,0.012853747620319877,-0.00196491586398595,-0.025316143066692942,-0.03583982813748998,-0.0014741463935021848,0.0009812721842004102,0.03459643601258744
2000-05-19,-0.06699767257336031,-0.018722576614987663,-0.03009788186366913,-0.02637107485107848,-0.017767300342402925,0.0072171981550119835,-0.038961290611072896,-0.047375694544120495,0.0019683580430926995,-0.006594758665067424,767.4872445555018
2000-05-22,-0.0432187516922905,0.006733983334229032,-0.0016375926330219892,-0.011376394777998122,0.012920645450995139,-0.0032566769682043084,-0.004504431380678908,-0.0007648899520157348,-0.0083492499008887,-0.003678152486044972,-0.02331762803155235
2000-05-23,-0.045864830042047555,-0.018394316878394434,0.008499677688261098,-0.008218965694801295,0.006377268148426429,-0.005228175140089664,-0.04848043701775706,-0.08346121197268497,-0.00396195364194718,0.0007203478553334808,0.008238630222753729
2000-05-24,0.021849836631909092,0.017035476145434103,0.0052244683559758975,0.006629281157174871,0.012674318450959676,0.021681551997903226,0.03940174484537273,0.06265648500962984,0.0009941272044879934,0.0007198293278209977,-0.022669261207313496
2000-05-25,-0.004811496427179263,-0.01675012971032086,0.018386558723308966,-0.007683195589684222,-0.025031605543671565,-0.002572262784377055,-0.01633942105872277,-0.022012596895108816,-0.018380744461166887,-0.004225869587705433,-0.0009258210582029358
2000-05-26,-0.010206014062154711,0.019874539842808625,-0.00227892267656582,-0.007743540901239632,-0.0038507690838602837,0.003223959237393492,0.003321547255311419,0.0,0.0005064253058886248,-0.01471780815727275,-0.998743633745761
2000-05-30,0.013748849018464737,0.0072385773874310555,0.0229535938416352,0.04124868529121617,0.020618570988925056,-0.0057843426392516495,0.06490067761429619,0.10048223306449389,0.014162707987279477,-0.0017412246758050642,798.9371397207593
2000-05-31,-0.04068562284688104,0.005528302112122407,-3.1479229735453806e-05,0.010706082529442718,0.011995400851435356,-0.009696886291127416,-0.01927836653448156,-0.02848751747078404,0.029924827469956616,-0.0017442618275402832,0.05167644539049587
2000-06-01,0.06101278084414985,0.0071463650731353745,0.01747021721582631,-0.006355587644354066,0.03306317297503858,0.0026116365746000625,0.0450223281696851,0.051127049979939,-0.009200980243721735,0.0028508846245947073,0.015447964078397991
2000-06-02,0.03856890483308839,-0.0032747221315874153,0.024093949825167993,0.02452026368822602,0.041062191532590386,-0.03450489619797581,0.045509624253391445,0.07153099030407528,-0.03421293315528484,-0.008528200634110528,0.022949924342093864
2000-06-05,-0.013504452379029641,-0.02300160860317091,-0.012027602952707439,-0.0031217569381654098,-0.02262191994784246,-0.0013492106681814997,0.0029017609014669876,0.002503161461033132,-0.0141697689162944,-0.0061043622395787756,0.037790946192421515
2000-06-06,0.017111713344528656,0.023543138664010588,1.5215203389207232e-05,-0.008351053623670612,-0.021958128181003178,0.003376767772447886,-0.013888914718446332,-0.027800245960721504,0.03901418038833793,-0.008096061362313334,0.0
2000-06-07,0.03970344889672894,0.0038331116034200363,-0.006568094532112045,-0.002631149380910802,0.014562678068049228,0.0107664487273611,0.018779535299500605,0.02671220649874617,-0.012846309546977519,-0.0038464775945310503,0.002420888907851637
2000-06-08,-0.018122695339111372,0.006000857458390296,-0.0011070000995512252,-0.007915815791777803,-0.016746032761357665,0.0,-0.004608457013804967,-0.004669948742776153,0.005005517055487019,0.0049915123165718,-0.0014590612209951503
2000-06-09,0.00988833546035961,0.01247278220337611,-0.008127373114407699,0.014893691624185523,-0.017031311125296433,0.011318503792319135,0.002315082581228367,0.0053620978986457235,-0.00647433500621164,0.0026239226098692114,0.015330411357006524
2000-06-12,-0.047650597020940655,-0.004284763613493947,-0.002001909235970656,-0.009433718878785524,0.008663127291786754,-0.0013165433414702443,-0.020785206115840227,-0.03200052097023687,0.022556650705156667,-0.000186901985845922,-0.004050781032528428
2000-06-13,0.03632661248425073,0.021516675267888585,0.002519117939714155,-0.013756801860928536,-0.001227305910671883,0.01120637517493317,0.021226401240726167,0.038567635818250734,0.0,-0.005328593889123989,-0.9989479913179914
2000-06-14,-0.042989259345886266,-0.004212778883382229,0.01383563240528507,0.017167584477364883,0.017199653104643664,0.013037791071052407,-0.018475656305961596,-0.022545950534457182,-0.0014703169842820163,0.0005638868208019954,937.8454814920549
2000-06-15,0.021423732623713,-0.005287487773112165,-0.0069611250033803085,0.02848045219850648,-0.023551330679949523,0.018661377458514483,0.019999706994467292,0.017638997369362475,-0.014236911036924371,0.003945126550414901,0.014075726381925557
2000-06-16,-0.012855812091020047,-0.011172315896480267,0.005423090585397361,-0.01128185176264107,-0.04681054118074124,-0.01858430800934807,0.0034603759478899487,0.005332930409239323,0.016845814862045172,-0.008607767520464438,0.022020770149713043
2000-06-19,0.059629816568369076,0.016251690202562452,-0.005485719382087084,0.006224263450851142,0.02604140459903448,0.0019353557495414009,0.03160898868726347,0.03978791995743469,-0.0083656435377506,0.0034919096808130323,-0.9989674098896218
2000-06-20,0.04786591426706499,-0.010661197653587307,0.005654634052391083,-0.0015467065636642907,-0.012690155300878914,-0.01738597412066123,0.002785546488719204,-0.003826242610713515,-0.005459292149336936,0.0,946.9493721990382
2000-06-21,0.09876587585661323,0.0032329428160728924,-0.007522728767238918,-0.004646241449236532,-0.00771151524539615,0.0196592517284091,0.008888845247271737,0.012804040199916322,0.017964084296063998,0.010345137357082645,0.009411464888654741
2000-06-22,-0.03370877853954757,-0.006444389043856247,-0.009879897793952819,-0.002074278376799299,-0.0006481088841435723,-0.0218510339797916,-0.030837031300226525,-0.036662740517811265,-0.026470982175703428,0.0026063369496553968,-0.017594375303933485
2000-06-23,-0.03837179735532714,0.003242762085926998,-0.0034768476358121303,-0.01871160342693612,-0.007128264381345395,0.011826593986395073,-0.021306509669634432,-0.03937001041952781,0.012588997792073675,0.0027852850645977423,-0.013433763947897193
2000-06-26,0.04715861919729303,-0.003232280569046675,0.0021435023566456213,-0.009533290305171804,0.015664942303132756,0.012987021828348322,0.006676098228793004,0.027322387388546643,-0.007957017201596361,0.0009258260544700025,0.015300499248750432
2000-06-27,-0.0438802364387163,-0.027026905321121175,-0.004668143026486771,-0.002139441714778423,0.009640235925222118,0.01538434346088624,-0.009803734422377697,-0.01196803532269286,-0.007017081022139715,-0.006937378556708507,0.011070812742927538
2000-06-28,0.05193233941782038,0.00833296851447618,-0.00969363113591315,-0.004287411825722787,-0.007639021280482772,0.0,0.009900799228584,0.012113004184638454,-0.008581894666611523,0.002235449538050771,0.01749220647408034
2000-06-29,-0.05855274400092447,-0.015977939916113515,-0.01180011087352495,0.015069860316420547,-0.0006408043167401845,0.008838908405666812,-0.01960756150940335,-0.025099653269773037,0.0020368600603393183,-0.007063216979628972,-0.009222344165796037
2000-06-30,0.021950990507264123,-0.02351627113996435,0.011812821816396868,0.0031821677415799776,-0.02439017865284565,0.010637967741789378,0.019999706994467292,0.01960788116576717,-0.013211508954510509,0.0,-0.008043323524017043
2000-07-03,0.01789987812112903,0.02981658740019366,0.024981339546007675,-0.002114928040685471,0.01842081656236849,0.001857008766943169,0.006920381237187856,0.019397815182635503,0.006179126636046917,0.002059165371059768,-0.001906424012419583
2000-07-05,-0.03165310405964583,0.008908683936537765,-0.013584925765084521,0.0063559522897909115,0.010982078923633898,0.0024730205484382317,-0.03207324601492101,-0.0387135652399776,-0.04145332613862729,0.0005604818733107031,-0.9990927131711974
2000-07-06,0.0036313924353725824,0.0011034887156389228,0.005812784591656905,-0.002104756450646117,0.007667699101306935,0.0012328781732924288,0.015384729477273984,0.02662084744721427,0.010144009108094432,0.00233383115748631,1126.1086452759844
2000-07-07,0.050663567173876656,0.010474486057319599,0.012134697046345622,0.008438780263011258,0.017121742472108403,-0.006773384107837566,0.016317308358568372,0.020611994543981105,0.0047573097979412005,0.002607793351349086,0.02064333875223201
